0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
225,つまみ細工郵送キット,センスの抜群の先生にお任せする季節にピッタリの作品,50,"つまみ細工とは、和布を針や糸を使わずに細工する伝統工芸です。
 初めての方でも、一緒に作成しますので、安心して講座を受けていただけます。
 本格的な作品が完成致します。
 

 細かい作業が苦手な場合にはパーツをお送り致します。
 郵送キットの為、お好きなタイミングで開催頂けます。","50分プログラム
 10分片付け","ウェットティッシュ,カップ（ボンドを入れる容器）,ボンド,下敷き",手順書つきです！,,2021-12-13 06:18:42 +0900,2022-05-05 18:24:48 +0900,,,2300,1000,800,20,1700,,TRUE,,TRUE,竹内綾,レクリエーション介護士,"レクリエーション介護士2級
幅広い世代に「つまみ細工」をお伝えし、楽しみ、喜び、生きがいを感じる教室を開催しています。",https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/225/616e5451ff0107c5452a2fd0-614_1.25.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103211Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=598311a23f2853617f626976a31641113905b110af3f0a4c3366db8ea8d356bb,TRUE,2000,work,published,mailing,全国,郵送キット
205,【郵送キット】ぴたっこハガキ,簡単に押し花はがき作成,30,押し花パックからお好きな花を選んで考えながら置いて、アイロンかけると、素敵な押し花はがきが完成！,郵送キットの為、お好きなタイミングで開催頂けます！,,,"<p><span style=""color: rgb(29, 28, 29);"">ぴたっこハガキ100枚・押し花パック33個    &nbsp; </span></p><p><span style=""color: rgb(29, 28, 29);"">送料込み </span></p>",2021-11-28 15:06:36 +0900,2022-05-05 18:24:47 +0900,,blue,27000,0,0,0,20000,,TRUE,E14,TRUE,オーアールエス,, 押し花材料を企画販売しており、どなたでも簡単に押し花作りやオリジナル作品が出来ます。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/205/6195a97d45776a4caabd516a-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103211Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=8787cd549a373abfee3b4c34c9c0ef34f7efb78f89be7671df9a35c6e2eeaa61,TRUE,2000,work,published,mailing,全国,郵送キット
204,【郵送キット】押し花キーホルダー,世界に一つの押し花キーホルダーをつくりましょう！,30,"押し花パックからお好きな花を選んで考えながら置いて、フタをしめると、素敵なキーホルダーが簡単に完成！
 自然のお花から作った押し花を使用していただけます。創作系が好きな方にはもちろん、手先に自信がない人でも簡単に作れます。利用者様の隠れた美的センスが光るかも！",キット送付（郵送のキットと説明書のみ）となりますので、施設様の都合の良い時間・好きな時間にお楽しみいただけます。,,,"<p><span style=""color: rgb(29, 28, 29);"">キーホルダー100個 30輪押し花パック7種類×2     </span></p><p><span style=""color: rgb(29, 28, 29);"">送料込み</span></p>",2021-11-28 15:06:36 +0900,2022-05-05 18:24:47 +0900,,blue,36500,0,0,0,27000,,TRUE,E14,TRUE,オーアールエス,, 押し花材料を企画販売しており、どなたでも簡単に押し花作りやオリジナル作品が出来ます。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/204/6195a97d45776a4caabd516a-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103211Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=1f7440e71c41bf834aeb27aca3d1c449758430892e002df63d1ad34f8d426f08,TRUE,2000,work,published,mailing,全国,郵送キット
222,子ども靴×ドライフラワー制作キット,半永久！？枯れない花を可愛い靴にオリジナルアレンジ！,60,"見ているだけで可愛い子供靴を器にして、中に入っているオアシスにドラフラワーを生けていきます。
 お1人1人好きなデザインで制作することが可能で、そのままお部屋に飾れます。ドライフラワーなので、お水をあげる必要もなく、枯れることもないので室内にて直射日光や湿気を避けていただければ半永久的に作品をお楽しみいただくことができます！キット両足を片足ずつで2名の方でワーク可能です！
 花材は季節やイベントに合わせて花が変わります。","作品制作目安： 30分ドライフラワーカット(両足分) 30分オアシスの差し込む作業(両足分)
 

 郵送キットの為、お好きなタイミングで作成頂けます。",,,,2021-12-08 08:52:47 +0900,2022-05-05 18:24:48 +0900,DNCti7l4VkU,,2000,5200,4500,,0,,FALSE,,TRUE,株式会社フラワール,,,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/222/S__13574150.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103211Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=fa0fce6c5f2d38933352993959c8f2ebbd84e1b3072eb7968252685a8a2d3739,TRUE,2000,work,unapplied,mailing,全国,郵送キット
106,組み合わせ自由！全部そろったお手軽夏祭り！,夏祭り縁日屋台パック,90,"夏祭りの縁日屋台を演目単位でお取り寄せできます。規模感 x 演目で組み合わせは自由なので、施設様の行いたい夏祭り規模に合わせてチョイスしてください。
 

 ＜セット内容＞
 以下メニューからお好きな組み合わせでお選びください。
 のぼりの種類は備考欄にてご指定下さい。
 

 ①30-50名 おもちゃ射的セット：8,500円(税込)
 ②30-50名 お菓子射的セット：7,500円(税込)
 ③30-50名 どっちも射的セット：9,000円(税込)
 ④30-50名 わなげセット：6,000円(税込)
 ⑤100名 おもちゃ射的セット：16,500円(税込)
 ⑥100名 お菓子射的セット：13,000円(税込)
 ⑦100名 ヨーヨー釣りセット：9,000円(税込)
 ⑧100名 スーパーボールすくいセット：8,500円(税込)
 ⑨250名 千本つりセット：33,500円(税込)
 ⑩追加ひな壇：1,500円(税込)
 ⑪のぼり(横向き)各種：1,500円(税込)
 （しゃてき、わなげ、ヨーヨーつり、スーパーボールすくい、縁日、祭り）
 ※ご依頼1件につき送料1,000円(税込)を頂戴します。（沖縄・離島は別途御見積）","""景品、必要な備品が全て揃ったセットが届きます。箱から出して設置するだけで縁日ブースが作れます。
 ご希望の規模に合わせて組み合わせてご依頼ください。
 例①中規模バラエティ縁日：①+②+④+⑦+⑧+送料 → 40,500円(税込)
 例②大規模縁日：⑤+⑥+⑦+⑧+⑨+ (⑪x 5)+送料 → 89,000円(税込)""",ー,ー,,2021-11-28 15:06:00 +0900,2022-05-05 18:24:44 +0900,,orange,120200,0,0,0,89000,,FALSE,E07,FALSE,堀商店,ー,お手軽に懐かしい縁日を施設内で楽しんで頂けるセットをご用意致しました。是非お楽しみください。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/106/614a3d2a2e8c63292b5f0b41-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=4640812d09bff9cb1d54c3a0e421749ab35e486890861e978328d60e78295c63,TRUE,2000,other,published,mailing,全国,郵送キット
105,宝箱から飛び出す懐かしい玩具たち,懐かし昭和宝箱,40,"けん玉、めんこ、万華鏡といった懐かしいおもちゃの数々が宝箱に入って届きます。
 施設の皆様も一緒になって楽しく遊べるセットかと思います。","＜セット内容＞
 ミテミ万華鏡：3個
 お手玉5個入り：2セット
 木製 鉄芯こま ひも付き：3個
 だるまおとし：2個
 吹き戻し+紙風船：10セット
 おはじき（花ケリΦ3cm）120個入：1セット
 時代 角めんこ台紙（120枚付き）： 1セット",ー,ー,,2021-11-28 15:06:00 +0900,2022-05-05 18:24:44 +0900,,orange,11500,0,0,0,8500,,TRUE,E07,FALSE,堀商店,ー,皆様に懐かしい気持ちを感じて頂ける様、イベントセットを企画しました。楽しんで頂ければ幸いです。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/105/614a3e048bca642903749207-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=88db244478d22de64cc65715903ee0880f0a5aac3a04230c5dc3aaaf9fdb321d,TRUE,2000,other,published,mailing,全国,郵送キット
102,【コラボ企画】オール巨人リモートコンサート,オール巨人の歌とトークの楽しい時間,60,"※ よしもとお笑い介護レクオンラインとオール巨人リモートコンサートのコラボ企画となります。
 

 宮崎県の介護施設から「毎⽇施設のみんなと「男の⼦守歌」を歌って励まされています」
 と⾔う届いた⼿紙に感銘を受け、「⾃分の歌で励まされている⼈たちがいる」⼀⼈でも
 多くの⽅に⾃分の歌声を届けたい！
 そんな思いでリモートコンサートの企画を⽴ち上げました。 
 「コロナ禍で⾜を運ぶことが出来ないけれど、リモートコンサートという形なら
 普段はなかなか⾏けない全国の⽅に歌声を聞いて頂ける事が出来るのでは？ 
 そんな思いで、リモートコンサートを開催致します。 
 

 オール巨人からのコメント
 

 皆様、はじめましてオール巨人です。
 こんな時代ではレクリエーションもできず、楽しみな時間も減っていると思います。
 私の歌で少しでも元気に、そして楽しんでもらえたらうれしいです。
 ごゆっくりお楽しみください！","オール巨人オリジナル楽曲「男の子守歌」「夢浪漫」生歌唱
 施設利用者とのトークコーナーなど",-,-,<p>-</p>,2021-11-28 15:05:59 +0900,2022-05-05 18:22:59 +0900,,blue,250000,0,0,0,200000,,TRUE,Y17,TRUE,土岐秀一郎,-,-,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/102/614a22ab8bca642903748099-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=e0d103f51e6cafa77082c880bb2a654f275505a4d38dab9a8af1941884f21d05,FALSE,2000,event,published,online,全国,
36,よしもとお笑い介護ブ！にお任せプラン,施設に合った芸人やレクリエーションをご紹介します！,50,"""介護施設様の場所や形態などに応じて、事務局スタッフが「よしもとお笑い介護ブ！」所属のお笑い芸人の中から講師やレクリエーションをご提示します。
 どのお笑い芸人やレクリエーションを選んで良いか、迷っている施設様に、オススメのプランです。
 

 ＜よしもとお笑い介護ブ！メンバー＞
 http://bukatsu.yoshimoto.co.jp/kaigo/
 ・span!
 ・さこリッチ
 ・もぐもぐピーナッツ
 ・オスペンギン
 ・上原チョー
 ・アンカンミンカン富所
 ・サトウヒロコ""","""よしもとお笑い介護ブ！によるレクリエーション例
 

 ●オモロさ折り紙付きコンビspan!によるお笑い介護レクリエーション
 ●さこリッチの笑いながら覚えよう！スマホ講座
 ●葉っぱは楽器！みんなで歌って笑おう！
 ●住みます芸人と一緒に、みんなで考えるサステナブルレクリエーション
 ●上原チョーと一緒に楽しく踊ろう「トゥートゥー体操」
 ●笑ヨガと音楽を融合♪笑ったり歌ったりの1時間！""",ー,ー,,2021-11-28 15:05:34 +0900,2022-05-05 18:22:59 +0900,,blue,55000,0,0,0,45000,,TRUE,Y17,TRUE,よしもとお笑い介護ブ,レクリエーション介護士,"""よしもと芸人やタレントが介護部を設立！！
 介護レクリエーションなどを通して、認知症予防・介護予防について発信します。芸人らしく面白おかしく介護レクリエーションや介護のことなどをひろめていきたい！
 「よしもとお笑い介護ブ！YouTubeチャンネル」に、オリジナル介護レクリエーションの動画や、全国でのよしもとお笑い介介護ブ！での活動の様子をアップしています。
 よろしくおねがいします！",https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/36/6148dcde9d558603ebbf329b-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=e72881c2235c1751b8434606ead15c7447a561b8d970dae07cd1aba3f0074408,FALSE,2000,event,published,online,全国,
34,上原チョーと一緒に楽しく踊ろう「トゥートゥー体操」,～上原チョーのギャグ「トゥー」を使ったオリジナル体操！！～,60,"""上原チョーのオリジナルギャグ「トゥー」の音楽にあわせて脳の活性化を目的にしたオリジナル体操を実施いたします。
 みんなで楽しく取り組める体操となり、
 腕を上下左右に動かしながら無理なくストレッチ運動をする事が出来ます。
 リズムに乗せて介護レクリエーションを組み合わせた体操となります。
 ""","""①挨拶15分
 ②準備運動10分
 ③体操レクチャー15分
 ④体操20分""",ー,ー,,2021-11-28 15:05:34 +0900,2022-05-05 18:22:59 +0900,,blue,55000,0,0,0,45000,,TRUE,Y17,TRUE,上原チョー,レクリエーション介護師,アピールポイントは、他にはないオリジナル体操となっておりますのでここでしか味わう事が出来ないような体験が出来ると思います。,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/34/6148d8009d558603ebbf30e6-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=664e90c939e414b22eb6a0ca3fff0127119564e43e0daaf538c28621d75ba132,FALSE,2000,event,published,online,全国,
33,レギュラーの楽しく『お笑い』介護レク♪,～脳トレしながら、レギュラーとオンラインで交流しよう～,45,"""お笑い芸人ならではの「コミュニケーション技術」を活かした司会進行で、介護レクリエーションを実施します！レクの内容は「脳の活性化」を目的とした、どなたでも参加可能なゲームや体操を、参加者とコミュニケーションを取りながら笑いを交えて展開します。
 

 レクの目的：脳の活性化、社会交流
 参加対象：脳トレゲームに参加できるご利用者様及び職員様
 定員数：25名（※目安となります）""","""①自己紹介（5分）
 ②脳トレゲーム（15分）
 ③コミュニケーション（10分）
 ④脳トレゲーム（10分）
 ⑤ギャグ体操（5分）
 ※プログラムはイメージとなります。""",ー,ー,<p>ー</p>,2021-11-28 15:05:34 +0900,2022-05-05 18:22:59 +0900,-KZMhDb5dkM,blue,350000,0,0,0,300000,,TRUE,Y17,TRUE,レギュラー,レクリエーション介護士,"初任者研修、認知症サポーター、健康ウオーキング指導士
 

 ●アピールポイント
 ・介護施設及び自治体でのレクリエーション実績（2018年～）
 ・レクリエーション介護士1級、2級、認知症サポーター、初任者研修、健康ウオーキング指導士の資格保有
 ●お願い事項
 ・介護スタッフ様のサポート（ご利用者様へのお声掛け）
 ・レクリエーション参加のレイアウト準備（半円型）",https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/33/614a1b650d286529029d217f-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=442dcf13d883a95e0bff26e4e9314bea44557ab9ecc0d2add42dc29a74f9c9ce,FALSE,2000,event,published,online,全国,
31,～オモロさ折り紙付きコンビspan!によるお笑い介護レクリエーション～,笑って健康！折りがとう！,60,"まず初めに、アイスブレイクとして水本と一緒に画面を通して皆様でできる簡単な指体操やゲームなどを行います。その時にも参加者さんとコミュニケーションをとりながら進めて行きます。
 後半は、折り紙講師の資格を持つマコトと一緒に手先の訓練を目的とした折り紙講座を皆様と実施いたします。昔懐かしい折り紙を通じて脳の活性化、認知症予防に繋げていきます。笑うことが健康に繋がりますので、とにかく皆様と笑いながら楽しい時間になればと思っております。","①挨拶5分
 ②簡単な介護レクリエーション(手遊びなど)25分
 ③折り紙レクリエーション25分
 ④まとめ",-,-,<p>-</p>,2021-11-28 15:05:34 +0900,2022-05-05 18:22:59 +0900,RGR24pRw69Y,blue,55000,0,0,0,45000,,TRUE,Y17,TRUE,span!,大阪住みます芸人,"レクリエーション介護士2級
 折り紙師講師",https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/31/6148aa5efddb40edeb8fd5e4-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=55305eabc275393e37aff2f677eb695973d6c1c542e9ae5ffa5e2c9a6efb4a3c,FALSE,2000,event,published,online,全国,
30,笑顔歌(えがおか)計画！,～笑いヨガと音楽を融合♪笑ったり歌ったりの１時間～,50,"機能訓練を目的した呼吸と音楽！笑ヨガは細かく息を吐くことで体に負担がかかりにくく更に楽しい気持ちになって一石二鳥！笑ヨガインストラクターとボイストレーナーの知識を融合させ、正しい呼吸法で利用者様と一緒に歌います！体も心もぽっかぽか！
 ・体操
 ・笑いヨガを交えた呼吸法
 ・楽器(ギターかピアノ)を奏でての音楽
  (音楽クイズ)
 ・一緒に歌う
 

 また、上記内容以外にも
 ボールを使って体を動かしていただくレクリエーションや全身の体操などもご用意しており、さまざまな施設の利用者様のニーズにお答えできます。","①挨拶と歌 5分
 ②体操 10分
 ③笑ヨガと呼吸法レクチャー 10分
 ④歌と音楽 10分
 ⑤リラックス体操と呼吸 5分",カラオケ,-,,2021-11-28 15:05:34 +0900,2022-05-05 18:22:59 +0900,DDiiE4RBAMI,blue,55000,0,0,0,45000,,TRUE,Y17,TRUE,サトウヒロコ,栃木県住みます芸人,"・レクリエーション介護士2級
 ・介護ヘルパー2級
 ・手話検定3級
 ・笑いヨガインストラクター
 ・ボイストレーナー",https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/30/6148d9a2e0536b041f764f98-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=586fdd45a56f7f51b9060ed81ab50fcb7584606efb550e14d60ef22bcc359ba4,FALSE,2000,event,published,online,全国,
29,オスペンギンの介護オモシレーション,オンラインでも一体感！みんなで楽しいお笑いレク！,60,"お笑い芸人ならではの「おもしろさ」と「楽しさ」を心がけて実施いたします。
 オンラインでも、参加者の皆さんとなるべく双方通行のコミュニケーションを多くとるようし、
 ご参加いただいた高齢者の皆様が主役となるようなレクリエーション展開を目的にいたします。
 簡単なおもしろ手遊びや、簡単なおもしろクイズなどをお笑い芸人ならではの内容で盛り上げます!","①自己紹介・挨拶10分
 ②アイスブレイク15分
 ③レクリエーション30分
 ④終わりの挨拶5分",-,-,,2021-11-28 15:05:34 +0900,2022-05-05 18:22:59 +0900,cMMCH0e-WjM,blue,55000,0,0,0,45000,,TRUE,Y17,TRUE,オスペンギン,茨城県住みます芸人,レクリエーション介護士2級,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/29/614a1c5b8bca642903747c9f-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=1fdc9ba9122cb576929db617607a93753ce1c3060574b699d2db04ce5a11b86b,FALSE,2000,event,published,online,全国,
28,葉っぱは楽器！みんなで歌って笑おう！,～草笛でドレミファ・ドン！～,50,"草笛ならではの良さ、懐かしさを体験でき子供の頃に戻ったような温かい気持ちになれます。
 うっほ菅原の特技でもある草笛を使って、童謡から歌謡曲までイントロクイズを実施いたします。
 聞いて曲名を考える事で脳の活性化に繋がります。
 クイズの後はみんなで歌って１つになり、皆様とお笑いを交えたコミュニケーションを取りながら展開していきます。
 歌う事で自然と笑顔になり、気持ちもリラックスでき認知症予防に繋げることが期待出来ます。","①挨拶10分
 ②アイスブレイク10分
 ③草笛イントロクイズ15分
 ④合唱10分
 ⑤クールダウン5分",-,-,,2021-11-28 15:05:34 +0900,2022-05-05 18:22:59 +0900,Z4tz9VhadQU,blue,55000,0,0,0,45000,,TRUE,E17,TRUE,もぐもぐピーナッツ,千葉県住みます芸人,レクリエーション介護士2級,https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/28/614897e331cb08ee13319be7-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=d375011d43bc773a0659d729573778f5035eef8e03049c3b1ae778e8b4966acb,FALSE,2000,event,published,online,全国,
27,住みます芸人と一緒に、みんなで考えるサステナブルレクリエーション,利用者さん良し、施設良し、芸人良し、地域良し！三方良しレクリエーション,70,"介護業界との活動歴 群馬県の介護情報誌「TOWN介護」、RUN伴ぐんま実行委員、介護ラジオ「リアルKAIGO」、聴く介護YouTube「とみちゅ～ぶ」など
 

 介護業界で日々ご奮闘される皆さまと長く関わらせて頂いてきた自分としては、通常のレクとは違い、レクのあり方そのものを施設のスタッフさんと共に学び、考え、創っていくようなカタチのレクを提案させて頂きたいです。もちろん自分は介護に関しては素人です。しかしその分、人を笑わせることはもちろん、コミュニケーションスキルとしてのお笑いに自信があります。それに合わせて、レクリエーション介護士の資格を取得する際に、利用者さん一人ひとりの起きてから寝るまで、それこそ生きることがレクという学びに触れました。スタッフさんの毎日がレクに変わるという視点を、現場で働く皆さんと共有することで、介護業界全体の底上げ、レベルアップ、皆さんそれぞれの働きがいのようなところへ繋げていきたいと考えています。","［事前準備］
 スタッフさんとの事前打ち合わせ30分
 ①アイスブレイク・自己紹介10分
 ②集団レク・交流 30分
 ③個別交流 30分
 ④まとめ 10分",-,-,,2021-11-28 15:05:34 +0900,2022-05-05 18:22:59 +0900,ENaimQSoLRc,blue,55000,0,0,0,45000,,TRUE,Y17,TRUE,アンカンミカン,群馬県住みます芸人,"アンカンミカンの富所哲平です！
 レクリエーション介護士2級",https://matching-system-production.s3.ap-northeast-1.amazonaws.com/uploads/recreation/instructor_image/27/614895bb57d22bf1372b6992-730_1.5.jpg?X-Amz-Expires=600&X-Amz-Date=20220518T103212Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASN7APX6NOANAVIJ2%2F20220518%2Fap-northeast-1%2Fs3%2Faws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=0f5b9d482626e38dab611fa8e690e1bd232b24433c7aaa499600fe69f50baae2,FALSE,2000,event,published,online,全国,
